Sales,Quantity,Discount,Profit,Order_ID,Product_ID
9.54,2,0,4.293,US-2015-130491,OFF-PA-10000791
5.81,1,0,1.8011,US-2015-130491,OFF-FA-10000134
5.76,2,0,1.728,US-2015-130491,OFF-AR-10001149
14.91,3,0,4.6221,CA-2015-113740,FUR-FU-10000010
6.642,9,0.7,-4.428,CA-2014-148425,OFF-BI-10000201
18.54,2,0,8.7138,CA-2016-144309,OFF-PA-10001776
679.96,5,0.2,220.987,CA-2016-144309,OFF-BI-10003656
189.576,1,0.2,9.4788,CA-2017-151225,FUR-TA-10001539
71.96,5,0.2,7.196,CA-2017-151225,TEC-PH-10004100
539.92,5,0.2,47.243,US-2014-144078,TEC-PH-10001580
725.344,4,0.2,54.4008,US-2014-144078,FUR-CH-10002335
7.44,3,0,2.604,US-2014-144078,OFF-AR-10004707
39.48,1,0,11.0544,CA-2014-124464,OFF-AP-10000576
850.5,5,0.1,245.7,CA-2015-136805,OFF-AP-10001394
75.33,9,0,19.5858,CA-2015-136805,FUR-FU-10003724
325.632,6,0.2,28.4928,US-2015-159499,OFF-AP-10002867
23.344,2,0.2,-1.459,US-2015-159499,TEC-AC-10002718
16.52,5,0.2,5.369,US-2015-159499,OFF-LA-10003121
335.72,5,0.2,113.3055,CA-2014-162089,OFF-EN-10002230
251.944,7,0.2,88.1804,CA-2014-162089,TEC-PH-10001819
127.302,7,0.3,-9.093,CA-2014-162089,FUR-CH-10002304
1207.84,8,0,314.0384,US-2017-158526,FUR-CH-10002602
12.53,1,0,5.8891,US-2017-158526,OFF-BI-10002414
34.58,1,0,10.0282,US-2017-158526,OFF-AR-10003696
300.98,1,0,87.2842,US-2017-158526,FUR-CH-10004495
258.75,3,0,77.625,US-2017-158526,FUR-CH-10001270
59.52,3,0,15.4752,CA-2017-104885,OFF-AR-10001615
57.96,7,0,27.2412,CA-2017-104885,OFF-EN-10003286
441.96,2,0,101.6508,CA-2017-104885,FUR-BO-10003660
68.04,6,0,33.3396,CA-2017-104885,OFF-PA-10002764
703.71,6,0.7,-938.28,US-2016-157490,TEC-MA-10001695
17.904,4,0.7,-14.92,US-2016-157490,OFF-BI-10002824
11.976,4,0.7,-9.1816,US-2016-157490,OFF-BI-10002571
67.96,5,0.2,0.8495,US-2016-157490,TEC-AC-10001553
892.224,3,0.2,89.2224,CA-2015-161452,FUR-CH-10003973
1299.99,2,0.5,-571.9956,US-2014-115196,TEC-MA-10002073
4.544,2,0.2,1.6472,CA-2016-138968,OFF-BI-10003529
1352.032,4,0.2,84.502,CA-2016-138968,FUR-CH-10000309
1548.99,9,0.4,-464.697,CA-2015-101889,FUR-TA-10004154
19.872,3,0.2,6.7068,CA-2015-101889,OFF-EN-10003286
119.448,3,0.2,-13.4379,CA-2017-110821,TEC-AC-10001552
118.16,2,0.2,-25.109,CA-2017-110821,OFF-ST-10002790
19.56,4,0,5.4768,CA-2015-121552,OFF-AR-10003217
80.96,4,0,29.1456,CA-2015-107685,FUR-FU-10002813
25.92,4,0,12.4416,CA-2015-107685,OFF-PA-10003848
106.96,2,0,31.0184,US-2014-120740,OFF-AP-10000240
187.76,4,0,76.9816,US-2014-120740,FUR-FU-10004091
76.776,4,0.7,-53.7432,CA-2017-155740,OFF-BI-10001071
53.9,5,0,25.872,CA-2017-146493,OFF-BI-10003676
76.728,3,0.6,-53.7096,CA-2014-105417,FUR-FU-10004864
10.43,7,0.8,-18.2525,CA-2014-105417,OFF-BI-10003708
99.2,5,0,25.792,US-2017-141509,OFF-AR-10002067
15.92,5,0.2,2.786,CA-2017-139493,OFF-AR-10003158
129.92,4,0,10.3936,CA-2014-151967,FUR-FU-10000193
30.4,1,0,13.984,US-2016-140158,OFF-BI-10000977
5399.91,9,0,2591.9568,US-2016-140158,TEC-CO-10001449
119.1,3,0,34.539,US-2016-140158,OFF-ST-10000136
40.08,6,0,19.2384,CA-2015-130974,OFF-PA-10000743
59.94,3,0,28.1718,CA-2015-130974,OFF-PA-10001019
259.98,2,0,88.3932,CA-2015-130974,TEC-AC-10003095
170.98,1,0,32.4862,CA-2015-130974,FUR-BO-10002916
38.97,3,0,4.6764,CA-2015-130974,FUR-FU-10002506
154.9,5,0,69.705,CA-2015-130974,OFF-PA-10003823
446.068,4,0.3,0,CA-2015-130974,FUR-TA-10004619
152.94,3,0,41.2938,CA-2017-133487,OFF-AP-10001271
23.472,3,0.2,4.9878,CA-2014-142951,TEC-AC-10002331
195.64,4,0,91.9508,CA-2014-133592,OFF-PA-10003228
14.94,3,0,7.0218,CA-2014-133592,OFF-PA-10002586
1687.8,4,0,742.632,CA-2014-133592,TEC-AC-10002049
341.96,2,0,78.6508,CA-2014-133592,FUR-BO-10000362
605.88,6,0,151.47,CA-2014-133592,FUR-CH-10004218
186.732,1,0.1,41.496,CA-2015-120782,OFF-AP-10003779
3812.97,3,0,1906.485,CA-2015-120782,OFF-BI-10003527
26.424,9,0.2,9.5787,CA-2015-116876,OFF-BI-10002897
625.99,1,0,187.797,CA-2015-116876,TEC-PH-10002584
1568.61,9,0,329.4081,CA-2016-169838,FUR-TA-10001095
17.3,1,0,8.304,CA-2016-169838,OFF-BI-10004002
160,8,0,62.4,CA-2016-169838,TEC-AC-10004518
179.94,3,0,50.3832,US-2017-128951,OFF-AP-10002191
872.94,3,0,157.1292,US-2017-128951,FUR-TA-10004575
12.96,2,0,6.2208,US-2017-128951,OFF-PA-10003177
88.8,6,0,44.4,CA-2014-102330,OFF-LA-10003923
319.968,4,0.2,35.9964,CA-2014-102330,TEC-PH-10001051
167.888,7,0.2,14.6902,CA-2016-118899,FUR-CH-10004754
163.96,5,0.2,59.4355,CA-2017-107958,OFF-PA-10000357
5.232,4,0.8,-8.1096,CA-2017-107958,OFF-BI-10001787
1199.98,2,0,467.9922,CA-2017-151799,TEC-CO-10002313
73.85,1,0,2.2155,CA-2017-151799,OFF-ST-10002790
25.71,3,0,6.6846,CA-2017-151799,OFF-SU-10001664
17.28,6,0,8.1216,CA-2017-151799,OFF-FA-10001332
526.582,2,0.3,-52.6582,CA-2017-151799,FUR-TA-10003473
11.56,2,0,5.6644,CA-2016-114601,OFF-PA-10000605
209.97,3,0,58.7916,CA-2016-114601,TEC-PH-10002170
447.84,4,0,98.5248,CA-2016-114601,FUR-TA-10004147
479.97,3,0,163.1898,CA-2016-114601,TEC-AC-10003911
8.64,3,0,2.5056,CA-2016-114601,OFF-AR-10002578
11.68,2,0,4.2048,CA-2017-100237,OFF-AR-10001761
40.776,3,0.2,0.5097,CA-2014-139542,TEC-AC-10001553
13.698,3,0.7,-9.5886,CA-2014-139542,OFF-BI-10000309
87.8,5,0.2,32.925,US-2015-142811,TEC-PH-10003095
77.952,3,0.2,15.5904,CA-2017-139353,FUR-FU-10001876
147.184,2,0.2,-29.4368,CA-2017-139353,OFF-ST-10001522
47.952,3,0.2,16.1838,CA-2017-139353,OFF-PA-10000300
250.26,6,0,72.5754,CA-2014-150203,OFF-AP-10001469
40.776,3,0.2,0.5097,US-2017-101518,TEC-AC-10001553
29.6,5,0.2,9.25,CA-2015-149636,OFF-PA-10004041
1.938,2,0.7,-1.3566,CA-2015-149636,OFF-BI-10002764
159.96,4,0,51.1872,US-2017-146213,TEC-AC-10001114
59.52,3,0,15.4752,CA-2015-108588,OFF-AR-10001615
17.48,2,0,8.2156,CA-2015-108588,OFF-EN-10000461
13.168,2,0.2,4.6088,CA-2015-108588,OFF-BI-10004506
40.74,3,0,12.222,US-2017-138086,OFF-AP-10000027
179.886,1,0.3,-2.5698,CA-2015-139374,FUR-CH-10003981
286.256,1,0.2,17.891,CA-2016-113978,OFF-AP-10003849
24.224,2,0.2,-4.8448,CA-2016-113978,OFF-ST-10004963
331.536,3,0.2,-82.884,CA-2016-113978,OFF-ST-10002574
17.52,3,0,6.3072,US-2015-150231,OFF-AR-10001761
17.856,4,0.2,4.2408,CA-2016-106915,OFF-AR-10000716
431.976,3,0.2,-75.5958,US-2016-109260,TEC-AC-10002637
291.136,4,0.2,-25.4744,CA-2017-104850,FUR-CH-10003774
114.848,4,0.2,35.89,CA-2017-140508,OFF-EN-10000927
10.688,2,0.2,3.7408,CA-2017-143294,OFF-PA-10000743
15.232,4,0.2,5.5216,CA-2016-165673,OFF-PA-10000697
12.42,3,0,5.2164,CA-2017-134418,OFF-AR-10004441
19.44,3,0,9.3312,US-2016-106313,OFF-PA-10001870
70.368,4,0.2,26.388,CA-2014-105872,OFF-BI-10003684
12.672,9,0.2,1.4256,CA-2017-108287,OFF-AR-10001315
89.95,5,0,43.176,CA-2017-141103,TEC-PH-10003589
6.58,2,0,3.0268,CA-2014-154781,OFF-PA-10001609
94.99,1,0,28.497,CA-2014-154781,TEC-AC-10000474
35.12,2,0.2,13.17,CA-2015-147816,TEC-PH-10003095
25.92,4,0,12.4416,CA-2017-105326,OFF-PA-10001639
7.96,2,0,3.7412,CA-2016-133613,OFF-BI-10002003
566.97,3,0,153.0819,CA-2016-133613,TEC-PH-10004539
9.84,3,0,2.8536,CA-2016-133613,OFF-AR-10003829
25.488,2,0.2,4.779,CA-2015-109113,TEC-AC-10004761
7.56,6,0,0.3024,CA-2015-156153,OFF-FA-10003472
60.84,3,0,19.4688,CA-2015-133242,FUR-FU-10003464
450.04,2,0,58.5052,CA-2015-133242,OFF-ST-10003716
34.6,2,0,16.608,CA-2015-133242,OFF-BI-10004002
467.97,3,0,140.391,CA-2015-133242,TEC-PH-10002496
33.02,2,0,15.8496,CA-2015-133242,OFF-BI-10004826
17.088,2,0.2,1.068,CA-2015-158323,FUR-FU-10001546
3.008,2,0.2,0.3384,CA-2015-161795,OFF-AR-10001919
268.24,7,0.2,93.884,CA-2017-100902,OFF-PA-10002558
431.16,5,0.2,107.79,CA-2017-100902,TEC-AC-10003174
43.6,4,0,12.208,CA-2017-112844,TEC-PH-10003988
154.95,3,0,30.99,CA-2017-112844,FUR-FU-10004845
15.552,3,0.2,5.4432,CA-2016-158925,OFF-PA-10003072
42.208,2,0.2,13.7176,CA-2014-155390,OFF-PA-10003641
10.368,2,0.2,3.6288,CA-2017-123071,OFF-PA-10003729
2.224,1,0.2,0.556,CA-2017-156391,OFF-AR-10003251
74.52,9,0,35.0244,CA-2015-103093,OFF-EN-10003286
17.52,3,0,5.256,US-2017-118941,OFF-AR-10004078
1779.9,5,0,373.779,US-2017-118941,FUR-CH-10002331
219.9,5,0,59.373,US-2017-118941,OFF-AR-10001953
7.152,3,0.2,0.7152,CA-2015-169299,OFF-AR-10002053
26.72,5,0.2,9.352,CA-2017-154088,OFF-PA-10003651
1039.728,2,0.2,90.9762,CA-2016-155978,TEC-PH-10002885
45.96,2,0,13.788,CA-2016-155978,OFF-AP-10002892
456.588,2,0.7,-304.392,CA-2016-108196,OFF-BI-10000545
4499.985,5,0.7,-6599.978,CA-2016-108196,TEC-MA-10000418
59.976,3,0.2,11.9952,CA-2016-108196,TEC-AC-10000926
6.12,3,0,2.8764,CA-2016-152800,OFF-EN-10001509
10.98,1,0,2.9646,CA-2014-166961,OFF-AP-10001366
7.86,3,0,3.6156,CA-2014-166961,OFF-FA-10003485
51.45,3,0,13.8915,CA-2014-166961,OFF-ST-10004507
37.056,3,0.2,13.896,CA-2014-166961,OFF-BI-10002353
203.92,4,0,55.0584,CA-2016-139381,OFF-AP-10001271
29.56,4,0,7.9812,CA-2016-139381,TEC-PH-10004924
8.568,3,0.8,-14.5656,CA-2015-132136,OFF-BI-10002706
45.248,2,0.2,3.9592,CA-2016-162236,OFF-ST-10003442
876.3,10,0.4,-292.1,CA-2016-162236,FUR-TA-10002533
185.376,2,0.2,-34.758,CA-2016-162236,OFF-SU-10003505
25.06,2,0,11.7782,US-2014-111353,OFF-LA-10002762
2.89,1,0.8,-4.7685,US-2016-117037,OFF-BI-10000279
7.896,3,0.2,2.4675,US-2016-117037,OFF-FA-10000936
22.608,3,0.6,-10.1736,US-2016-117037,FUR-FU-10004973
30.528,8,0.2,9.54,US-2016-117037,OFF-PA-10000791
4.842,3,0.7,-3.3894,CA-2017-160801,OFF-BI-10001132
1.8,5,0.8,-2.88,CA-2016-108364,OFF-BI-10002012
39.984,2,0.2,-1.4994,CA-2017-169362,TEC-AC-10001383
32.4,5,0,15.876,CA-2015-127481,OFF-PA-10002036
97.88,2,0,48.94,CA-2015-127481,OFF-PA-10002377
307.168,4,0.2,30.7168,CA-2015-112711,TEC-PH-10000526
26.9,5,0,13.181,US-2015-145121,OFF-BI-10001078
47.01,3,0,22.0947,CA-2017-166184,OFF-EN-10004483
469.99,1,0,136.2971,CA-2017-166184,TEC-PH-10002624
207.846,3,0.1,2.3094,CA-2017-166184,FUR-CH-10003396
324.744,3,0.2,-77.1267,CA-2017-157413,OFF-ST-10002756
40.48,2,0,14.5728,CA-2014-143637,FUR-FU-10002813
12,4,0.2,4.2,CA-2015-102260,OFF-LA-10003714
720.064,4,0.2,-63.0056,CA-2015-102260,OFF-ST-10003716
25.424,1,0.2,-4.767,CA-2015-102260,OFF-ST-10002289
2.816,2,0.2,0.3168,CA-2015-102260,OFF-AR-10001315
3.204,2,0.7,-2.5632,CA-2015-102260,OFF-BI-10000042
30.828,7,0.7,-24.6624,US-2016-137295,OFF-BI-10004236
47.616,3,0.2,5.952,US-2016-137295,OFF-AR-10001955
108.784,2,0.2,10.8784,US-2016-137295,TEC-PH-10004080
4.77,1,0,2.1465,CA-2016-134334,OFF-PA-10000791
7.98,3,0,2.0748,CA-2016-134334,OFF-AR-10001770
550.431,3,0.3,-47.1798,CA-2016-134334,FUR-TA-10002356
10.56,6,0,4.6464,CA-2016-134334,FUR-FU-10003274
1497.666,2,0.15,140.9568,US-2017-109316,FUR-BO-10004834
17.52,2,0.2,-3.504,US-2017-109316,TEC-PH-10000307
113.22,3,0,29.4372,CA-2016-138478,OFF-AR-10002240
35.88,6,0,17.5812,CA-2016-138478,OFF-PA-10001801
4535.976,3,0.2,1644.2913,CA-2016-138478,OFF-BI-10001120
11.84,8,0,5.6832,CA-2017-150469,OFF-FA-10000611
592.74,6,0,160.0398,CA-2017-152436,OFF-ST-10000036
111.672,9,0.2,6.9795,CA-2016-169334,OFF-ST-10004950
8.64,3,0,2.5056,US-2014-115413,OFF-AR-10003770
149.97,3,0,52.4895,US-2014-115413,TEC-AC-10002800
232.88,5,0.2,17.466,CA-2014-125150,FUR-CH-10002439
90.882,1,0.1,15.147,CA-2015-127327,FUR-CH-10004218
508.768,4,0.2,38.1576,CA-2017-117114,TEC-PH-10004042
9.912,3,0.2,3.2214,CA-2017-117114,OFF-EN-10001137
63.936,3,0.2,6.3936,CA-2015-137302,FUR-CH-10002017
59.52,3,0,15.4752,CA-2015-137302,OFF-AR-10000588
311.976,3,0.2,38.997,CA-2015-137302,TEC-PH-10003174
50.352,3,0.2,17.6232,CA-2015-137302,OFF-BI-10001524
19.136,2,0.2,1.9136,CA-2016-112382,TEC-PH-10001552
13.12,5,0.2,2.132,CA-2015-128958,OFF-AR-10004757
241.568,2,0.2,-15.098,CA-2015-106257,FUR-TA-10002530
479.92,2,0.2,41.993,CA-2015-106257,TEC-PH-10001494
307.136,4,0.2,-11.5176,CA-2015-149083,FUR-CH-10004289
12.6,2,0,5.796,CA-2015-149083,OFF-LA-10002945
159.98,2,0,57.5928,CA-2015-149083,TEC-AC-10002567
6.12,3,0,2.8764,US-2014-137869,OFF-EN-10001509
1184.72,4,0,106.6248,US-2014-137869,FUR-TA-10003954
45.96,2,0,13.788,CA-2016-116603,OFF-AP-10002892
58.05,3,0,26.703,CA-2014-158470,OFF-BI-10003638
71.28,11,0,34.2144,CA-2014-158470,OFF-PA-10001569
124.404,4,0.3,-21.3264,US-2017-123834,FUR-TA-10001676
154.9,5,0,69.705,CA-2015-125976,OFF-PA-10001125
1871.88,12,0,561.564,CA-2015-125976,TEC-PH-10002496
16.192,2,0.6,-6.8816,CA-2016-128706,FUR-FU-10004053
18.936,3,0.2,-3.7872,CA-2016-104311,OFF-ST-10000321
12.672,3,0.2,-3.168,CA-2016-104311,OFF-ST-10002957
5.04,2,0.2,1.764,CA-2016-104311,OFF-LA-10000973
8.448,2,0.2,2.9568,CA-2014-169649,OFF-PA-10000143
20.388,2,0.8,-53.0088,CA-2014-169649,OFF-AP-10003287
9.96,2,0,4.8804,CA-2015-144890,OFF-PA-10001526
320.64,4,0,89.7792,CA-2017-135587,OFF-AP-10004540
52,4,0,23.4,CA-2017-135587,TEC-AC-10001266
25.584,2,0.2,8.9544,CA-2014-103429,OFF-BI-10004233
464,5,0,134.56,CA-2014-103429,TEC-PH-10003505
235.95,3,0,77.8635,CA-2014-103429,OFF-AP-10001005
39.96,4,0,17.982,CA-2014-103429,OFF-PA-10001712
18.528,4,0.7,-12.352,CA-2017-152261,OFF-BI-10002353
17.9,2,0,3.401,CA-2015-142993,TEC-AC-10003038
81.96,2,0,0,CA-2015-142993,OFF-ST-10000934
272.736,3,0.2,-64.7748,CA-2015-143364,OFF-ST-10002743
18.496,4,0.2,6.7048,CA-2015-143364,OFF-PA-10001846
441.92,2,0.2,49.716,CA-2015-143364,FUR-CH-10004287
127.764,6,0.7,-191.646,CA-2015-143364,FUR-BO-10001608
166.44,3,0,79.8912,CA-2014-100972,OFF-PA-10000357
13.38,2,0,6.1548,CA-2016-136994,OFF-PA-10000575
24,2,0.2,-2.7,US-2017-166233,TEC-AC-10002167
24.448,4,0.2,8.8624,CA-2017-122112,OFF-EN-10004459
6.16,2,0,2.9568,CA-2016-101672,OFF-LA-10002271
915.136,4,0.2,102.9528,CA-2016-101672,FUR-CH-10004063
8.56,2,0,3.852,CA-2016-101672,OFF-PA-10004610
97.82,2,0,45.9754,CA-2016-101672,OFF-PA-10001878
31.104,6,0.2,11.2752,CA-2017-168403,OFF-PA-10002036
11.176,1,0.2,0.8382,CA-2017-168403,OFF-AP-10003278
5.04,2,0.2,1.764,CA-2015-148705,OFF-LA-10001641
242.176,4,0.6,-302.72,CA-2016-160241,FUR-FU-10003806
337.176,2,0.4,-118.0116,CA-2016-155747,FUR-TA-10003392
13.344,6,0.2,1.0008,CA-2017-118017,OFF-AR-10003856
76.752,6,0.2,10.5534,CA-2017-118017,TEC-AC-10002006
10.32,2,0.2,3.741,CA-2017-118017,OFF-PA-10002246
47.32,7,0.2,5.915,CA-2017-118017,OFF-SU-10004782
23.376,3,0.2,7.0128,CA-2017-118017,FUR-FU-10004351
16.72,5,0.2,3.344,CA-2017-118017,FUR-FU-10004270
16.192,1,0.2,4.6552,CA-2017-118017,FUR-FU-10004053
32.4,5,0,15.552,CA-2016-113117,OFF-PA-10000019
19.89,9,0,5.3703,CA-2016-148684,OFF-AR-10003811
399.98,2,0,171.9914,CA-2016-148684,TEC-AC-10001838
343.85,5,0,137.54,CA-2016-148684,FUR-FU-10003553
106.32,3,0,49.9704,CA-2016-148684,OFF-PA-10003302
13.92,3,0.2,4.35,CA-2017-125367,OFF-BI-10002412
82.4,5,0,40.376,CA-2017-124744,OFF-BI-10002852
6.24,2,0,3.0576,CA-2017-124744,OFF-BI-10000145
447.84,8,0,219.4416,CA-2017-124744,OFF-PA-10001970
272.048,7,0.2,30.6054,CA-2017-128363,OFF-AP-10001563
1614.582,6,0.7,-1237.8462,CA-2017-128363,OFF-BI-10001359
24.32,5,0.2,9.12,CA-2017-128363,OFF-FA-10003495
1.584,2,0.2,0.4752,CA-2017-128363,TEC-AC-10003709
31.984,1,0.2,0,CA-2017-128363,FUR-FU-10003268
14.76,5,0.2,4.797,CA-2017-128363,OFF-EN-10003845
423.648,2,0.2,47.6604,CA-2017-128363,FUR-CH-10002073
76.64,2,0.2,26.824,CA-2015-126669,OFF-PA-10001357
4.464,1,0.2,1.674,US-2015-118766,OFF-EN-10001415
3.96,10,0.8,-6.93,US-2015-118766,OFF-BI-10002813
715.64,2,0,178.91,CA-2016-112585,OFF-AP-10003849
268.704,3,0.2,6.7176,CA-2016-149762,FUR-TA-10004147
21.92,8,0,5.9184,CA-2016-149762,OFF-AR-10001662
48.72,3,0,7.308,CA-2016-149762,OFF-ST-10001558
205.666,2,0.15,-12.098,CA-2016-149762,FUR-BO-10001337
30.344,2,0.6,-31.8612,CA-2016-167605,FUR-FU-10001602
25.696,2,0.2,1.9272,US-2017-105697,OFF-ST-10003996
3404.5,5,0,1668.205,CA-2017-165323,TEC-MA-10003673
101.34,3,0,8.1072,CA-2017-165323,TEC-AC-10004992
344.372,4,0.3,-93.4724,CA-2015-110891,FUR-CH-10002880
30.384,1,0.2,3.798,CA-2017-100783,OFF-AR-10000380
22.848,2,0.2,7.4256,CA-2015-152513,OFF-BI-10002706
38.62,2,0,10.8136,CA-2017-139822,OFF-ST-10000943
59.98,2,0,10.7964,CA-2017-139822,TEC-AC-10001090
174.3,3,0,81.921,CA-2017-107713,OFF-BI-10002026
383.96,5,0.2,38.396,CA-2017-134096,TEC-PH-10000526
15.57,3,0.7,-11.418,CA-2017-134096,OFF-BI-10004002
22.32,4,0,10.7136,CA-2016-125843,OFF-BI-10002309
103.6,7,0,51.8,CA-2016-125843,OFF-LA-10003923
2.97,3,0,1.3365,CA-2017-120404,TEC-AC-10003433
569.99,1,0,170.997,CA-2017-120404,TEC-PH-10001363
50.97,3,0,9.1746,CA-2017-120404,FUR-FU-10000820
298.116,6,0.3,-4.2588,CA-2017-167549,FUR-TA-10004767
59.52,3,0,17.856,CA-2016-120082,OFF-AR-10001955
230.28,3,0.2,23.028,US-2016-168095,FUR-CH-10004886
105.52,5,0.2,34.294,US-2016-168095,OFF-PA-10003641
23.36,2,0,11.68,CA-2017-166093,OFF-EN-10003134
71.976,3,0.2,8.997,CA-2017-166093,TEC-PH-10002564
8.56,2,0,3.852,CA-2017-166093,OFF-PA-10003893
13.92,3,0.2,4.872,CA-2017-166093,OFF-BI-10000174
2518.29,9,0,654.7554,CA-2017-166093,OFF-AP-10001058
540.57,3,0,140.5482,CA-2017-166093,OFF-ST-10001496
221.056,8,0.2,77.3696,CA-2017-166093,OFF-BI-10004230
81.424,2,0.2,-9.1602,CA-2016-146325,FUR-CH-10001146
134.8,10,0,35.048,CA-2016-146325,OFF-ST-10001590
39.582,9,0.8,-59.373,CA-2017-134194,OFF-BI-10003684
44.688,7,0.2,5.0274,CA-2017-134194,OFF-SU-10000946
31.744,2,0.2,2.3808,CA-2017-134194,OFF-AR-10001615
40.98,5,0.8,-65.568,CA-2017-134194,OFF-BI-10001597
3.168,3,0.8,-5.0688,CA-2017-134194,OFF-BI-10001116
18.84,5,0.2,-3.5325,CA-2014-131009,OFF-FA-10004395
362.25,6,0.3,0,CA-2014-131009,FUR-CH-10001270
63.552,6,0.6,-34.9536,CA-2014-131009,FUR-FU-10001095
129.552,3,0.2,-22.6716,CA-2014-131009,OFF-ST-10001469
5.984,2,0.2,2.244,CA-2015-145814,OFF-BI-10003196
861.76,4,0,249.9104,CA-2015-145814,TEC-PH-10002200
66.96,4,0,2.6784,CA-2014-138359,OFF-ST-10000636
6.24,2,0,3.0576,CA-2014-138359,OFF-BI-10000145
435.168,4,0.2,-59.8356,CA-2017-131807,FUR-CH-10001190
14.9,5,0,6.854,CA-2017-131807,OFF-FA-10002780
15.8,4,0,4.108,CA-2017-131807,OFF-AP-10004052
72.9,5,0,26.973,CA-2017-131807,FUR-FU-10004666
206.352,3,0.2,5.1588,CA-2017-131807,FUR-TA-10004086
7.992,1,0.2,2.6973,CA-2017-131807,TEC-PH-10000702
81.36,5,0.2,-19.323,CA-2017-104864,OFF-ST-10002301
20.232,8,0.7,-16.1856,CA-2017-104864,OFF-BI-10001636
389.056,4,0.2,48.632,CA-2017-104864,OFF-AP-10002684
20.736,4,0.2,7.2576,CA-2017-104864,OFF-PA-10004609
41.472,8,0.2,14.5152,CA-2017-104864,OFF-PA-10003309
33.36,4,0,16.68,CA-2015-138219,OFF-PA-10000380
90.882,3,0.7,-190.8522,CA-2016-157707,FUR-BO-10001567
15.992,1,0.2,-2.9985,CA-2016-157707,TEC-PH-10002583
120.784,1,0.2,13.5882,CA-2016-157707,FUR-CH-10004853
519.792,4,0.4,-112.6216,US-2015-126753,TEC-PH-10003580
31.176,3,0.2,-5.4558,US-2015-126753,TEC-AC-10004227
10.368,2,0.2,3.6288,US-2015-126753,OFF-PA-10002787
2.724,2,0.7,-1.9068,US-2015-126753,OFF-BI-10003981
254.352,3,0.2,0,US-2015-126753,FUR-FU-10001488
3.762,3,0.7,-2.7588,US-2015-126753,OFF-BI-10003727
10.272,3,0.2,3.21,US-2015-126753,OFF-PA-10000130
659.97,3,0,197.991,CA-2014-166051,TEC-PH-10002680
113.73,3,0,32.9817,CA-2014-166051,TEC-PH-10002538
5.104,1,0.2,1.6588,CA-2015-113040,OFF-BI-10001249
16.448,2,0.2,5.5512,CA-2014-103800,OFF-PA-10000174
81.92,4,0,22.1184,CA-2014-113383,OFF-AP-10004532
254.9,5,0,76.47,CA-2014-113383,FUR-FU-10001986
15.12,5,0.2,4.914,CA-2017-152499,OFF-FA-10002975
7.872,3,0.2,0.8856,CA-2017-152499,OFF-AR-10003481
8.32,5,0.2,2.808,CA-2016-151498,OFF-BI-10004967
89.95,5,0,43.176,CA-2016-137939,TEC-PH-10003589
25.2,4,0,11.592,US-2016-117793,OFF-LA-10002945
37.59,3,0,17.6673,US-2016-117793,OFF-LA-10003537
14.97,1,0,4.1916,US-2016-117793,OFF-ST-10002406
1.98,2,0,0.891,US-2016-117793,TEC-AC-10003433
39.936,4,0.7,-26.624,CA-2016-133872,OFF-BI-10002082
18.464,2,0.2,2.308,CA-2016-133872,TEC-AC-10000521
4.896,3,0.7,-3.4272,US-2015-165743,OFF-BI-10001982
145.764,6,0.7,-247.7988,US-2015-165743,FUR-BO-10002268
9.612,6,0.7,-7.3692,US-2015-165743,OFF-BI-10001758
199.75,5,0,87.89,US-2017-105998,TEC-AC-10004469
1673.184,12,0.2,20.9148,US-2017-105998,FUR-TA-10001095
12.18,7,0,3.8976,US-2014-148194,FUR-FU-10001852
57.68,4,0,19.0344,US-2014-148194,OFF-AP-10000696
263.96,4,0,76.5484,US-2015-151407,TEC-PH-10003885
299.94,6,0,128.9742,CA-2015-110870,TEC-AC-10002926
25.76,7,0,0.5152,CA-2015-110870,OFF-SU-10001225
271.9,2,0,78.851,CA-2014-143210,TEC-PH-10004434
45.84,3,0,15.5856,CA-2014-143210,FUR-FU-10003878
9.82,2,0,3.2406,CA-2014-143210,FUR-FU-10002268
93.36,12,0,0.9336,CA-2016-139808,OFF-FA-10001883
541.24,4,0,5.4124,CA-2015-110863,OFF-ST-10002756
106.32,3,0,49.9704,CA-2015-110863,OFF-PA-10000474
1323.9,5,0,383.931,CA-2015-110863,FUR-CH-10002073
126.624,6,0.2,41.1528,CA-2014-127859,OFF-PA-10003641
125.944,7,0.2,15.743,US-2015-136427,TEC-PH-10002070
663.92,5,0.2,207.475,CA-2017-120168,OFF-BI-10004519
120,8,0,13.2,CA-2017-120168,TEC-AC-10002167
3.29,1,0,1.4805,CA-2017-120168,OFF-FA-10000936
18.84,3,0,6.0288,CA-2017-120168,FUR-FU-10000732
60.672,6,0.2,12.8928,US-2014-131870,FUR-FU-10002501
30.816,9,0.2,2.6964,US-2014-131870,OFF-AR-10000634
52.792,1,0.2,4.6193,CA-2017-114804,TEC-PH-10001700
83.9,10,0,20.975,CA-2017-167227,OFF-AP-10001962
11.76,2,0,5.7624,CA-2017-167227,OFF-PA-10001838
4.992,3,0.8,-12.9792,CA-2014-129189,OFF-AP-10000124
87.92,5,0.2,29.673,CA-2014-129189,OFF-EN-10003567
657.93,5,0.3,-93.99,CA-2014-129189,FUR-CH-10004997
1.044,1,0.8,-1.827,CA-2014-129189,OFF-BI-10000494
210.68,2,0,50.5632,CA-2015-132465,FUR-FU-10000277
